
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.964;0.032;0.004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.978;0.021;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.97;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.973;0.027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.943;0.057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.039;0.862;0.076;0.006;0.01;0.007;0.0;0.0;0.0;0.0;0.0
;0.045;0.871;0.079;0.004;0.002;0.0;0.0;0.0;0.0;0.0;0.0
;0.04;0.901;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.052;0.922;0.026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.043;0.903;0.048;0.005;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.01;0.129;0.709;0.105;0.019;0.029;0.0;0.0;0.0;0.0;0.0
;0.0;0.12;0.776;0.067;0.018;0.018;0.0;0.0;0.0;0.0;0.0
;0.0;0.159;0.729;0.084;0.028;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.121;0.636;0.152;0.091;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.097;0.708;0.139;0.042;0.014;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.033;0.206;0.541;0.177;0.043;0.0;0.0;0.0;0.0;0.0
;0.0;0.009;0.188;0.581;0.179;0.043;0.0;0.0;0.0;0.0;0.0
;0.0;0.054;0.243;0.514;0.162;0.027;0.0;0.0;0.0;0.0;0.0
;0.0;0.083;0.417;0.167;0.167;0.167;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.25;0.4;0.35;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.03;0.059;0.189;0.45;0.272;0.0;0.0;0.0;0.0;0.0
;0.0;0.019;0.066;0.208;0.519;0.189;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.053;0.421;0.368;0.158;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.053;0.211;0.474;0.263;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.058;0.192;0.5;0.25;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
