
;0.988;0.01;0.001;0.001;0.001;0.001
;0.992;0.008;0.0;0.0;0.0;0.0
;0.988;0.012;0.0;0.0;0.0;0.0
;1.0;0.0;0.0;0.0;0.0;0.0
;0.985;0.015;0.0;0.0;0.0;0.0
;0.988;0.012;0.0;0.0;0.0;0.0
;1.0;0.0;0.0;0.0;0.0;0.0
;1.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.043;0.946;0.011;0.0;0.0;0.0
;0.013;0.919;0.068;0.0;0.0;0.0
;0.038;0.925;0.038;0.0;0.0;0.0
;0.016;0.934;0.049;0.0;0.0;0.0
;0.041;0.878;0.082;0.0;0.0;0.0
;0.065;0.913;0.022;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;1.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.043;0.937;0.02;0.0;0.0
;0.0;0.024;0.921;0.054;0.0;0.0
;0.0;0.036;0.928;0.036;0.0;0.0
;0.0;0.057;0.906;0.038;0.0;0.0
;0.0;0.058;0.923;0.019;0.0;0.0
;0.0;0.054;0.938;0.008;0.0;0.0
;0.0;0.0;1.0;0.0;0.0;0.0
;0.0;0.0;1.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.062;0.932;0.006;0.0
;0.0;0.0;0.053;0.922;0.025;0.0
;0.0;0.0;0.022;0.962;0.016;0.0
;0.0;0.0;0.056;0.867;0.078;0.0
;0.0;0.0;0.044;0.956;0.0;0.0
;0.0;0.0;0.029;0.926;0.044;0.0
;0.0;0.0;0.0;1.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.143;0.81;0.048
;0.0;0.0;0.0;0.045;0.909;0.045
;0.0;0.0;0.0;0.037;0.914;0.049
;0.0;0.0;0.0;0.068;0.886;0.045
;0.0;0.0;0.0;0.069;0.862;0.069
;0.0;0.0;0.0;0.086;0.857;0.057
;0.0;0.0;0.0;1.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.059;0.941
;0.0;0.0;0.0;0.0;0.021;0.979
;0.0;0.0;0.0;0.0;0.038;0.962
;0.0;0.0;0.0;0.0;0.057;0.943
;0.0;0.0;0.0;0.0;0.036;0.964
;0.0;0.0;0.0;0.0;0.038;0.962
;0.0;0.0;0.0;0.0;0.0;1.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
