
;0.0;0.0;0.0;0.0;0.0;0.0
;0.989;0.009;0.001;0.001;0.001;0.0
;0.992;0.008;0.0;0.0;0.0;0.001
;0.996;0.004;0.0;0.0;0.0;0.0
;0.989;0.011;0.0;0.0;0.0;0.0
;0.969;0.031;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.044;0.91;0.047;0.0;0.0;0.0
;0.019;0.962;0.019;0.0;0.0;0.0
;0.031;0.891;0.078;0.0;0.0;0.0
;0.184;0.789;0.026;0.0;0.0;0.0
;0.045;0.921;0.034;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.043;0.916;0.041;0.0;0.0
;0.0;0.053;0.911;0.037;0.0;0.0
;0.0;0.016;0.979;0.005;0.0;0.0
;0.0;0.047;0.93;0.023;0.0;0.0
;0.0;0.027;0.92;0.053;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.063;0.903;0.034;0.0
;0.0;0.0;0.027;0.962;0.011;0.0
;0.0;0.0;0.014;0.971;0.014;0.0
;0.0;0.0;0.086;0.914;0.0;0.0
;0.0;0.0;0.029;0.913;0.058;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.07;0.893;0.037
;0.0;0.0;0.0;0.049;0.89;0.061
;0.0;0.0;0.0;0.059;0.824;0.118
;0.0;0.0;0.0;0.5;0.5;0.0
;0.0;0.0;0.0;0.094;0.844;0.062
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.049;0.951
;0.0;0.0;0.0;0.0;0.068;0.932
;0.0;0.0;0.0;0.0;0.024;0.976
;0.0;0.0;0.0;0.0;0.0;1.0
;0.0;0.0;0.0;0.0;0.026;0.974
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0
