date;temperature;luminosity;co2;humidity
2018-02-01T14:00:14.978165;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:02:15.068558;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:04:15.162493;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:06:15.245181;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T14:08:15.340019;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T14:10:15.431282;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:12:15.523741;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:14:15.621190;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:16:15.721293;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T14:18:15.806588;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T14:20:15.906135;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T14:22:15.992890;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:24:16.093357;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:26:16.177435;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:28:16.264458;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:30:16.357325;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T14:32:16.442611;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T14:34:16.531535;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T14:36:16.625180;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T14:38:16.720846;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T14:40:16.815998;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:42:16.911200;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:44:16.999940;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:46:17.102488;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:48:17.200997;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:50:17.293240;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:52:17.389348;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:54:17.490453;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:56:17.579546;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T14:58:17.656187;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T15:00:17.749078;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:02:17.840495;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T15:04:17.941123;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T15:06:18.029109;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:08:18.132240;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T15:10:18.294726;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T15:12:18.328398;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T15:14:18.411555;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T15:16:18.507576;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T15:18:18.603611;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T15:20:18.698321;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:22:18.796163;[20.8-23.2];[400-500];[0-400];[30-37]
2018-02-01T15:24:18.897421;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:26:18.999448;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:28:19.094766;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:30:19.191868;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:32:19.293721;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:34:19.395355;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:36:19.492525;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:38:19.591894;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:40:19.698062;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:42:19.801150;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:44:19.913693;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:46:20.003621;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:48:20.127227;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:50:20.204923;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:52:20.296137;[20.8-23.2];[200-400];[0-400];[30-37]
2018-02-01T15:54:20.393615;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T15:56:20.485239;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T15:58:20.574667;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:00:20.662289;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:02:20.760567;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:04:20.851096;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:06:20.947237;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:08:21.046695;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:10:21.135494;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:12:21.234918;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:14:21.312886;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:16:21.405929;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:18:21.508596;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:20:21.627932;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:22:21.726253;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:24:21.821330;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:26:21.921130;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:28:22.005383;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T16:30:22.100358;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:32:22.209719;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:34:22.295994;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:36:22.389255;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:38:22.493642;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:40:22.589260;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:42:22.679178;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:44:22.766316;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:46:22.867047;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:48:22.971473;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:50:23.060482;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:52:23.174833;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:54:23.316397;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:56:23.340598;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T16:58:23.429026;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:00:23.515317;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:02:23.618132;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:04:23.719256;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:06:23.808656;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:08:23.900364;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:10:23.993711;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:12:24.098858;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:14:24.198949;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:16:24.286359;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:18:24.378220;[20.8-23.2];[<200];[0-400];[30-37]
2018-02-01T17:20:24.472730;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:22:24.569936;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:24:24.668566;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:26:24.771325;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:28:24.859429;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:30:24.945287;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:32:25.040074;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:34:25.130601;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:36:25.218242;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:38:25.318269;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:40:25.466671;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:42:25.555243;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:44:25.616158;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:46:25.683732;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:48:25.808418;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:50:25.860211;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:52:25.946438;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:54:26.064499;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:56:26.160241;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-01T17:58:26.225103;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-02T09:01:06.764182;[18-19.5];[200-400];[0-400];[30-37]
2018-02-02T09:03:06.848903;[18-19.5];[<200];[0-400];[30-37]
2018-02-02T09:05:06.809214;[18-19.5];[<200];[400-600];[30-37]
2018-02-02T09:07:06.842293;[19.5-20.8];[200-400];[400-600];[30-37]
2018-02-02T09:09:06.911678;[19.5-20.8];[200-400];[600-800];[30-37]
2018-02-02T09:11:06.947527;[19.5-20.8];[200-400];[600-800];[30-37]
2018-02-02T09:13:06.945650;[19.5-20.8];[200-400];[600-800];[30-37]
2018-02-02T09:15:06.978575;[19.5-20.8];[200-400];[600-800];[30-37]
2018-02-02T09:17:07.008714;[19.5-20.8];[200-400];[600-800];[30-37]
2018-02-02T09:19:07.043859;[19.5-20.8];[<200];[600-800];[30-37]
2018-02-02T09:21:07.042059;[19.5-20.8];[200-400];[800-1000];[30-37]
2018-02-02T09:23:07.106336;[19.5-20.8];[<200];[800-1000];[30-37]
2018-02-02T09:25:07.108726;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-02T09:27:07.133238;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-02T09:29:07.137443;[19.5-20.8];[<200];[800-1000];[30-37]
2018-02-02T09:31:07.169064;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-02T09:33:07.200721;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-02T09:35:07.270740;[20.8-23.2];[<200];[800-1000];[30-37]
2018-02-02T09:37:07.329430;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-02T09:39:07.372580;[20.8-23.2];[200-400];[800-1000];[30-37]
2018-02-02T09:41:07.358825;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T09:43:07.531957;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T09:45:07.478562;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T09:47:07.479043;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T09:49:07.458719;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T09:51:07.497348;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T09:53:07.524357;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T09:55:07.579943;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T09:57:07.567594;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T09:59:07.600741;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T10:01:07.655574;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T10:03:07.653297;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T10:05:07.684632;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T10:07:07.713400;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T10:09:07.746239;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T10:11:07.770682;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T10:13:07.888079;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T10:15:07.909071;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T10:17:07.949991;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T10:19:07.899538;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T10:21:07.985559;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T10:23:08.026957;[20.8-23.2];[200-400];[1000-1200];[30-37]
2018-02-02T10:25:08.091906;[20.8-23.2];[400-500];[1000-1200];[30-37]
2018-02-02T10:27:08.024497;[20.8-23.2];[400-500];[>1200];[30-37]
2018-02-02T10:29:08.106452;[20.8-23.2];[400-500];[1000-1200];[30-37]
2018-02-02T10:31:08.122801;[20.8-23.2];[400-500];[1000-1200];[30-37]
2018-02-02T10:33:08.162676;[20.8-23.2];[400-500];[1000-1200];[30-37]
2018-02-02T10:35:08.247348;[20.8-23.2];[500-550];[1000-1200];[30-37]
2018-02-02T10:37:08.201654;[20.8-23.2];[550-600];[1000-1200];[30-37]
2018-02-02T10:39:08.281758;[20.8-23.2];[500-550];[1000-1200];[30-37]
2018-02-02T10:41:08.278563;[20.8-23.2];[550-600];[1000-1200];[30-37]
2018-02-02T10:43:08.277703;[20.8-23.2];[500-550];[1000-1200];[30-37]
2018-02-02T10:45:08.343586;[20.8-23.2];[400-500];[1000-1200];[30-37]
2018-02-02T10:47:08.337915;[20.8-23.2];[400-500];[1000-1200];[30-37]
2018-02-02T10:49:08.424139;[23.2-24.5];[400-500];[1000-1200];[30-37]
2018-02-02T10:51:08.401191;[20.8-23.2];[400-500];[1000-1200];[30-37]
2018-02-02T10:53:08.453631;[20.8-23.2];[400-500];[>1200];[30-37]
2018-02-02T10:55:08.496331;[20.8-23.2];[400-500];[1000-1200];[30-37]
2018-02-02T10:57:08.522094;[23.2-24.5];[400-500];[1000-1200];[30-37]
2018-02-02T10:59:08.581538;[23.2-24.5];[550-600];[>1200];[30-37]
2018-02-02T11:01:08.632873;[20.8-23.2];[400-500];[>1200];[30-37]
2018-02-02T11:03:08.577401;[23.2-24.5];[400-500];[>1200];[30-37]
2018-02-02T11:05:08.610435;[23.2-24.5];[400-500];[>1200];[30-37]
2018-02-02T11:07:08.678540;[20.8-23.2];[500-550];[>1200];[30-37]
2018-02-02T11:09:08.674695;[20.8-23.2];[550-600];[>1200];[30-37]
2018-02-02T11:11:08.704568;[20.8-23.2];[550-600];[>1200];[30-37]
2018-02-02T11:13:08.735650;[20.8-23.2];[400-500];[1000-1200];[30-37]
2018-02-02T11:15:08.770999;[20.8-23.2];[400-500];[1000-1200];[30-37]
2018-02-02T11:17:08.794412;[20.8-23.2];[400-500];[1000-1200];[30-37]
2018-02-02T11:19:08.826174;[20.8-23.2];[550-600];[800-1000];[30-37]
2018-02-02T11:21:08.861342;[20.8-23.2];[550-600];[800-1000];[30-37]
2018-02-02T11:23:08.891849;[20.8-23.2];[500-550];[800-1000];[20-30]
2018-02-02T11:25:08.925530;[20.8-23.2];[400-500];[600-800];[20-30]
2018-02-02T11:27:08.957313;[20.8-23.2];[500-550];[600-800];[20-30]
2018-02-02T11:29:08.991264;[20.8-23.2];[500-550];[600-800];[30-37]
2018-02-02T11:31:09.023484;[20.8-23.2];[500-550];[600-800];[20-30]
2018-02-02T11:33:09.053578;[20.8-23.2];[550-600];[600-800];[20-30]
2018-02-02T11:35:09.086986;[20.8-23.2];[600-900];[600-800];[20-30]
2018-02-02T11:37:09.116836;[20.8-23.2];[600-900];[600-800];[20-30]
2018-02-02T11:39:09.147161;[20.8-23.2];[550-600];[400-600];[20-30]
2018-02-02T11:41:09.174459;[20.8-23.2];[550-600];[400-600];[20-30]
2018-02-02T11:43:09.204138;[20.8-23.2];[550-600];[400-600];[20-30]
2018-02-02T11:45:09.239266;[20.8-23.2];[600-900];[400-600];[20-30]
2018-02-02T11:47:09.285953;[20.8-23.2];[600-900];[400-600];[20-30]
2018-02-02T11:49:09.298463;[20.8-23.2];[600-900];[400-600];[20-30]
2018-02-02T11:51:09.330534;[20.8-23.2];[600-900];[400-600];[20-30]
2018-02-02T11:53:09.359186;[20.8-23.2];[500-550];[400-600];[20-30]
2018-02-02T11:55:09.394425;[20.8-23.2];[400-500];[400-600];[30-37]
2018-02-02T11:57:09.425245;[20.8-23.2];[600-900];[400-600];[20-30]
2018-02-02T11:59:09.456485;[20.8-23.2];[400-500];[400-600];[20-30]
2018-02-02T12:01:09.484204;[20.8-23.2];[600-900];[400-600];[20-30]
2018-02-02T12:03:09.520285;[20.8-23.2];[600-900];[400-600];[20-30]
2018-02-02T12:05:09.548816;[20.8-23.2];[400-500];[400-600];[20-30]
2018-02-02T12:07:09.579236;[20.8-23.2];[600-900];[400-600];[20-30]
2018-02-02T12:09:09.601130;[20.8-23.2];[500-550];[0-400];[20-30]
2018-02-02T12:11:09.641769;[20.8-23.2];[550-600];[0-400];[20-30]
2018-02-02T12:13:09.664175;[20.8-23.2];[400-500];[0-400];[20-30]
2018-02-02T12:15:09.692170;[20.8-23.2];[600-900];[400-600];[20-30]
2018-02-02T12:17:09.724843;[20.8-23.2];[600-900];[400-600];[20-30]
2018-02-02T12:19:09.756522;[20.8-23.2];[600-900];[400-600];[20-30]
2018-02-02T12:21:09.784879;[19.5-20.8];[600-900];[400-600];[20-30]
2018-02-02T12:23:09.814204;[19.5-20.8];[600-900];[400-600];[20-30]
2018-02-02T12:25:09.844874;[20.8-23.2];[600-900];[400-600];[20-30]
2018-02-02T12:27:09.917970;[20.8-23.2];[400-500];[0-400];[20-30]
2018-02-02T12:29:09.916745;[20.8-23.2];[200-400];[0-400];[20-30]
2018-02-02T12:31:09.950010;[19.5-20.8];[600-900];[0-400];[30-37]
2018-02-02T12:33:09.982008;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T12:35:10.012953;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T12:37:10.041974;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T12:39:10.074974;[20.8-23.2];[600-900];[0-400];[20-30]
2018-02-02T12:41:10.095858;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T12:43:10.126521;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T12:45:10.161982;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T12:47:10.194129;[19.5-20.8];[550-600];[0-400];[20-30]
2018-02-02T12:49:10.219523;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T12:51:10.251609;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T12:53:10.278750;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T12:55:10.309476;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T12:57:10.343534;[19.5-20.8];[500-550];[0-400];[20-30]
2018-02-02T12:59:10.372134;[19.5-20.8];[550-600];[0-400];[20-30]
2018-02-02T13:01:10.404747;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T13:03:10.431806;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T13:05:10.468047;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T13:07:10.501602;[20.8-23.2];[600-900];[0-400];[20-30]
2018-02-02T13:09:10.549133;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T13:11:10.603747;[19.5-20.8];[900-950];[0-400];[20-30]
2018-02-02T13:13:10.590923;[20.8-23.2];[600-900];[0-400];[20-30]
2018-02-02T13:15:10.625018;[19.5-20.8];[550-600];[0-400];[20-30]
2018-02-02T13:17:10.660680;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T13:19:10.697229;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T13:21:10.731458;[20.8-23.2];[400-500];[0-400];[20-30]
2018-02-02T13:23:10.758088;[19.5-20.8];[550-600];[0-400];[20-30]
2018-02-02T13:25:10.789440;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T13:27:10.821711;[19.5-20.8];[900-950];[0-400];[20-30]
2018-02-02T13:29:10.853781;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T13:31:10.888170;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T13:33:10.927790;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T13:35:10.947844;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T13:37:10.980284;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T13:39:11.010330;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T13:41:11.041431;[19.5-20.8];[550-600];[0-400];[20-30]
2018-02-02T13:43:11.069083;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T13:45:11.104224;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T13:47:11.134389;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T13:49:11.168296;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T13:51:11.195909;[19.5-20.8];[550-600];[0-400];[20-30]
2018-02-02T13:53:11.221871;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T13:55:11.255589;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T13:57:11.291572;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T13:59:11.325443;[19.5-20.8];[600-900];[0-400];[30-37]
2018-02-02T14:01:11.357098;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T14:03:11.389809;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T14:05:11.427012;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T14:07:11.456075;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T14:09:11.489005;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T14:11:11.522967;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T14:13:11.556650;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T14:15:11.589033;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T14:17:11.624598;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T14:19:11.657536;[19.5-20.8];[900-950];[0-400];[20-30]
2018-02-02T14:21:11.686463;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T14:23:11.716018;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T14:25:11.745498;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T14:27:11.773794;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T14:29:11.805818;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T14:31:11.839737;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T14:33:11.865212;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T14:35:11.898202;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T14:37:11.930148;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T14:39:11.967521;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T14:41:12.000977;[19.5-20.8];[600-900];[0-400];[20-30]
2018-02-02T14:43:12.034810;[19.5-20.8];[550-600];[0-400];[30-37]
2018-02-02T14:45:12.064900;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T14:47:12.094167;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T14:49:12.127452;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T14:51:12.153322;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T14:53:12.186724;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T14:55:12.217794;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T14:57:12.250371;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T14:59:12.285168;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:01:12.311461;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:03:12.340914;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:05:12.382761;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T15:07:12.411802;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:09:12.447133;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:11:12.477972;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:13:12.507381;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:15:12.548080;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T15:17:12.581284;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T15:19:12.615489;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T15:21:12.644160;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T15:23:12.675023;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T15:25:12.701948;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T15:27:12.730446;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:29:12.762436;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:31:12.795507;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T15:33:12.825253;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:35:12.857016;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T15:37:12.893707;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T15:39:12.946574;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:41:12.949829;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:43:12.984431;[19.5-20.8];[400-500];[0-400];[20-30]
2018-02-02T15:45:13.011012;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:47:13.039922;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T15:49:13.068925;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T15:51:13.103126;[19.5-20.8];[<200];[0-400];[30-37]
2018-02-02T15:53:13.133090;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T15:55:13.166636;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T15:57:13.196636;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T15:59:13.230806;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T16:01:13.265531;[19.5-20.8];[200-400];[0-400];[20-30]
2018-02-02T16:03:13.304165;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T16:05:13.328763;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T16:07:13.360959;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T16:09:13.390845;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T16:11:13.426690;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T16:13:13.453851;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T16:15:13.480826;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T16:17:13.514386;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T16:19:13.541369;[19.5-20.8];[<200];[0-400];[20-30]
2018-02-02T16:21:13.571265;[19.5-20.8];[<200];[0-400];[20-30]
