
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.97;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.965;0.035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.973;0.027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.961;0.036;0.003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.983;0.016;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.952;0.048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.038;0.925;0.038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.049;0.876;0.07;0.005;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.05;0.823;0.094;0.006;0.006;0.022;0.0;0.0;0.0;0.0;0.0
;0.064;0.839;0.079;0.006;0.012;0.0;0.0;0.0;0.0;0.0;0.0
;0.028;0.905;0.062;0.002;0.001;0.001;0.0;0.0;0.0;0.0;0.0
;0.014;0.943;0.043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.067;0.8;0.133;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.085;0.778;0.111;0.026;0.0;0.0;0.0;0.0;0.0;0.0
;0.013;0.177;0.671;0.025;0.051;0.063;0.0;0.0;0.0;0.0;0.0
;0.012;0.206;0.644;0.069;0.025;0.044;0.0;0.0;0.0;0.0;0.0
;0.002;0.115;0.745;0.109;0.016;0.014;0.0;0.0;0.0;0.0;0.0
;0.0;0.045;0.818;0.068;0.068;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.667;0.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.259;0.483;0.207;0.052;0.0;0.0;0.0;0.0;0.0
;0.0;0.138;0.138;0.379;0.276;0.069;0.0;0.0;0.0;0.0;0.0
;0.0;0.1;0.25;0.425;0.15;0.075;0.0;0.0;0.0;0.0;0.0
;0.0;0.011;0.206;0.573;0.176;0.034;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.182;0.545;0.273;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
