date;temperature;luminosity;co2;humidity
2017-09-11T12:53:14.745366;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T12:55:14.938536;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-11T12:57:15.100340;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T12:59:15.288539;[20.8-23.2];[900-950];[0-400];[37-42]
2017-09-11T13:01:15.490298;[20.8-23.2];[900-950];[0-400];[37-42]
2017-09-11T13:03:15.643264;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T13:05:15.829588;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T13:07:16.036773;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T13:09:16.247950;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T13:11:16.438432;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T13:13:16.591472;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T13:15:16.804787;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T13:17:16.959697;[20.8-23.2];[900-950];[400-600];[37-42]
2017-09-11T13:19:17.157322;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T13:21:17.361446;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T13:23:17.558836;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T13:25:17.774045;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T13:27:17.967775;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-11T13:29:18.166013;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T13:31:18.366823;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T13:33:18.562837;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T13:35:18.778389;[23.2-24.5];[500-550];[0-400];[37-42]
2017-09-11T13:37:18.940497;[23.2-24.5];[400-500];[0-400];[37-42]
2017-09-11T13:39:19.171157;[20.8-23.2];[400-500];[0-400];[37-42]
2017-09-11T13:41:19.413099;[20.8-23.2];[550-600];[0-400];[37-42]
2017-09-11T13:43:19.649895;[20.8-23.2];[500-550];[0-400];[37-42]
2017-09-11T13:45:19.882672;[23.2-24.5];[500-550];[0-400];[37-42]
2017-09-11T13:47:20.093676;[23.2-24.5];[500-550];[0-400];[37-42]
2017-09-11T13:49:20.343873;[20.8-23.2];[550-600];[0-400];[37-42]
2017-09-11T13:51:20.592001;[23.2-24.5];[400-500];[0-400];[37-42]
2017-09-11T13:53:20.845122;[23.2-24.5];[400-500];[0-400];[37-42]
2017-09-11T13:55:21.086471;[23.2-24.5];[200-400];[0-400];[37-42]
2017-09-11T13:57:21.273625;[20.8-23.2];[200-400];[0-400];[37-42]
2017-09-11T13:59:21.513573;[20.8-23.2];[200-400];[0-400];[37-42]
2017-09-11T14:01:21.762873;[20.8-23.2];[400-500];[0-400];[37-42]
2017-09-11T14:03:21.980481;[20.8-23.2];[550-600];[0-400];[37-42]
2017-09-11T14:05:22.147579;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T14:07:22.322280;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T14:09:22.566662;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T14:11:22.766279;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T14:13:22.952599;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T14:15:23.142898;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T14:17:23.320584;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T14:19:23.576009;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T14:21:23.805679;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T14:23:23.990324;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T14:25:24.228699;[23.2-24.5];[950-1000];[400-600];[37-42]
2017-09-11T14:27:24.427226;[20.8-23.2];[900-950];[0-400];[37-42]
2017-09-11T14:29:24.655484;[20.8-23.2];[900-950];[0-400];[37-42]
2017-09-11T14:31:24.869186;[20.8-23.2];[900-950];[0-400];[37-42]
2017-09-11T14:33:25.057339;[20.8-23.2];[900-950];[0-400];[37-42]
2017-09-11T14:35:25.256773;[23.2-24.5];[950-1000];[0-400];[37-42]
2017-09-11T14:37:25.423980;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T14:39:25.663022;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T14:41:25.882745;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-11T14:43:25.132158;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T14:45:25.523325;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T14:47:25.907334;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T14:49:26.331148;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T14:51:26.759551;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T14:53:26.994031;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T14:55:27.183072;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T14:57:27.391944;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T14:59:27.606132;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T15:01:27.843634;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T15:03:28.024264;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T15:05:28.238622;[20.8-23.2];[900-950];[0-400];[37-42]
2017-09-11T15:07:28.431352;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T15:09:28.639909;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T15:11:28.903629;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T15:13:29.120724;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-11T15:15:29.358807;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T15:17:29.563686;[23.2-24.5];[900-950];[400-600];[37-42]
2017-09-11T15:19:29.813932;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T15:21:30.064476;[23.2-24.5];[950-1000];[400-600];[37-42]
2017-09-11T15:23:30.270561;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T15:25:30.505036;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T15:27:30.712772;[20.8-23.2];[550-600];[0-400];[37-42]
2017-09-11T15:29:30.941103;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T15:31:31.185718;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T15:33:31.401276;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T15:35:31.647806;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T15:37:31.899118;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T15:39:32.152745;[23.2-24.5];[950-1000];[400-600];[37-42]
2017-09-11T15:41:32.384238;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T15:43:32.573811;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T15:45:32.825851;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T15:47:33.008919;[23.2-24.5];[550-600];[0-400];[37-42]
2017-09-11T15:49:33.253195;[23.2-24.5];[550-600];[0-400];[37-42]
2017-09-11T15:51:33.500082;[23.2-24.5];[500-550];[0-400];[37-42]
2017-09-11T15:53:33.685039;[20.8-23.2];[550-600];[0-400];[37-42]
2017-09-11T15:55:33.904156;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T15:57:34.033120;[23.2-24.5];[550-600];[0-400];[37-42]
2017-09-11T15:59:34.223986;[20.8-23.2];[550-600];[0-400];[37-42]
2017-09-11T16:01:34.424984;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T16:03:34.615865;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T16:05:34.809102;[20.8-23.2];[950-1000];[0-400];[37-42]
2017-09-11T16:07:35.015176;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-11T16:09:35.274591;[23.2-24.5];[900-950];[400-600];[37-42]
2017-09-11T16:11:35.504562;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T16:13:35.702878;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-11T16:15:35.947641;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T16:17:36.163136;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T16:19:36.391462;[20.8-23.2];[900-950];[0-400];[37-42]
2017-09-11T16:21:36.625725;[23.2-24.5];[900-950];[400-600];[37-42]
2017-09-11T16:23:36.832558;[23.2-24.5];[900-950];[400-600];[37-42]
2017-09-11T16:25:37.011486;[23.2-24.5];[550-600];[0-400];[37-42]
2017-09-11T16:27:37.218176;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T16:29:37.344839;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T16:31:37.553691;[23.2-24.5];[950-1000];[400-600];[37-42]
2017-09-11T16:33:37.731471;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T16:35:37.999313;[23.2-24.5];[950-1000];[0-400];[37-42]
2017-09-11T16:37:38.203195;[23.2-24.5];[550-600];[0-400];[37-42]
2017-09-11T16:39:38.446224;[23.2-24.5];[600-900];[0-400];[37-42]
2017-09-11T16:41:38.729263;[23.2-24.5];[900-950];[400-600];[30-37]
2017-09-11T16:43:38.967647;[23.2-24.5];[600-900];[0-400];[30-37]
2017-09-11T16:45:39.206188;[23.2-24.5];[550-600];[0-400];[30-37]
2017-09-11T16:47:39.435802;[23.2-24.5];[400-500];[0-400];[30-37]
2017-09-11T16:49:39.699120;[23.2-24.5];[200-400];[0-400];[37-42]
2017-09-11T16:51:39.944471;[23.2-24.5];[200-400];[0-400];[30-37]
2017-09-11T16:53:40.173624;[23.2-24.5];[400-500];[0-400];[30-37]
2017-09-11T16:55:40.432856;[23.2-24.5];[200-400];[0-400];[30-37]
2017-09-11T16:57:40.626469;[23.2-24.5];[200-400];[0-400];[30-37]
2017-09-11T16:59:40.865490;[23.2-24.5];[200-400];[0-400];[37-42]
2017-09-11T17:01:41.091947;[23.2-24.5];[<200];[0-400];[30-37]
2017-09-11T17:03:41.290560;[23.2-24.5];[<200];[0-400];[30-37]
2017-09-11T17:05:41.471625;[20.8-23.2];[<200];[0-400];[30-37]
2017-09-11T17:07:41.736883;[23.2-24.5];[<200];[0-400];[30-37]
2017-09-11T17:09:41.993616;[23.2-24.5];[<200];[0-400];[30-37]
2017-09-11T17:11:42.230099;[20.8-23.2];[<200];[0-400];[30-37]
2017-09-11T17:13:42.431537;[20.8-23.2];[<200];[0-400];[30-37]
2017-09-11T17:15:42.676928;[20.8-23.2];[<200];[0-400];[30-37]
2017-09-11T17:17:42.939776;[23.2-24.5];[<200];[0-400];[30-37]
2017-09-11T17:19:43.152299;[20.8-23.2];[<200];[0-400];[30-37]
2017-09-11T17:21:43.348830;[20.8-23.2];[<200];[0-400];[30-37]
2017-09-11T17:23:43.485661;[20.8-23.2];[200-400];[0-400];[30-37]
2017-09-11T17:25:43.684712;[20.8-23.2];[200-400];[0-400];[30-37]
2017-09-11T17:27:43.809743;[20.8-23.2];[200-400];[0-400];[30-37]
2017-09-11T17:29:44.003645;[20.8-23.2];[200-400];[0-400];[30-37]
2017-09-11T17:31:44.195819;[20.8-23.2];[200-400];[0-400];[30-37]
2017-09-11T17:33:44.365390;[20.8-23.2];[200-400];[0-400];[30-37]
2017-09-11T17:35:44.584717;[20.8-23.2];[200-400];[0-400];[30-37]
2017-09-11T17:37:44.765955;[20.8-23.2];[<200];[0-400];[37-42]
2017-09-11T17:39:44.977751;[20.8-23.2];[<200];[0-400];[30-37]
2017-09-11T17:41:45.225904;[20.8-23.2];[<200];[0-400];[30-37]
2017-09-11T17:43:45.447162;[20.8-23.2];[<200];[0-400];[30-37]
2017-09-11T17:45:45.694224;[20.8-23.2];[<200];[0-400];[30-37]
2017-09-11T17:47:45.943901;[20.8-23.2];[<200];[0-400];[37-42]
2017-09-11T17:49:46.202449;[20.8-23.2];[<200];[0-400];[30-37]
2017-09-11T17:51:46.462769;[20.8-23.2];[<200];[0-400];[37-42]
2017-09-11T17:53:46.714451;[20.8-23.2];[<200];[0-400];[37-42]
2017-09-11T17:55:46.980001;[20.8-23.2];[<200];[0-400];[37-42]
2017-09-11T17:57:47.221245;[20.8-23.2];[<200];[0-400];[37-42]
2017-09-11T17:59:47.466412;[20.8-23.2];[<200];[0-400];[37-42]
2017-09-12T09:01:22.929244;[20.8-23.2];[600-900];[400-600];[45-55]
2017-09-12T09:03:23.338018;[20.8-23.2];[600-900];[400-600];[45-55]
2017-09-12T09:05:23.741762;[20.8-23.2];[600-900];[400-600];[45-55]
2017-09-12T09:07:24.104768;[20.8-23.2];[600-900];[0-400];[45-55]
2017-09-12T09:09:24.504630;[20.8-23.2];[900-950];[400-600];[45-55]
2017-09-12T09:11:24.809039;[20.8-23.2];[600-900];[400-600];[45-55]
2017-09-12T09:13:24.971391;[20.8-23.2];[550-600];[0-400];[45-55]
2017-09-12T09:15:25.165579;[20.8-23.2];[550-600];[0-400];[45-55]
2017-09-12T09:17:25.369698;[20.8-23.2];[400-500];[0-400];[45-55]
2017-09-12T09:19:25.561092;[20.8-23.2];[500-550];[0-400];[45-55]
2017-09-12T09:21:25.729331;[20.8-23.2];[550-600];[0-400];[45-55]
2017-09-12T09:23:25.928977;[20.8-23.2];[550-600];[0-400];[45-55]
2017-09-12T09:25:26.083511;[20.8-23.2];[550-600];[0-400];[45-55]
2017-09-12T09:27:26.183414;[20.8-23.2];[400-500];[0-400];[45-55]
2017-09-12T09:29:26.312901;[20.8-23.2];[200-400];[0-400];[45-55]
2017-09-12T09:31:26.435559;[20.8-23.2];[200-400];[0-400];[45-55]
2017-09-12T09:33:26.569514;[20.8-23.2];[200-400];[0-400];[45-55]
2017-09-12T09:35:26.707270;[20.8-23.2];[400-500];[0-400];[45-55]
2017-09-12T09:37:26.834753;[20.8-23.2];[600-900];[400-600];[45-55]
2017-09-12T09:39:26.967169;[20.8-23.2];[550-600];[0-400];[45-55]
2017-09-12T09:41:27.106741;[20.8-23.2];[400-500];[0-400];[45-55]
2017-09-12T09:43:27.246647;[20.8-23.2];[550-600];[0-400];[45-55]
2017-09-12T09:45:27.371728;[20.8-23.2];[600-900];[400-600];[45-55]
2017-09-12T09:47:27.482931;[20.8-23.2];[600-900];[0-400];[45-55]
2017-09-12T09:49:27.615311;[20.8-23.2];[900-950];[400-600];[45-55]
2017-09-12T09:51:27.720337;[20.8-23.2];[950-1000];[400-600];[45-55]
2017-09-12T09:53:27.850473;[20.8-23.2];[600-900];[400-600];[45-55]
2017-09-12T09:55:27.990017;[20.8-23.2];[600-900];[400-600];[45-55]
2017-09-12T09:57:28.126019;[20.8-23.2];[550-600];[0-400];[45-55]
2017-09-12T09:59:28.255064;[20.8-23.2];[400-500];[0-400];[45-55]
2017-09-12T10:01:28.394210;[20.8-23.2];[550-600];[400-600];[45-55]
2017-09-12T10:03:28.527132;[20.8-23.2];[600-900];[400-600];[45-55]
2017-09-12T10:05:28.656709;[20.8-23.2];[600-900];[400-600];[45-55]
2017-09-12T10:07:28.796926;[20.8-23.2];[600-900];[0-400];[45-55]
2017-09-12T10:09:28.915020;[20.8-23.2];[600-900];[0-400];[45-55]
2017-09-12T10:11:29.023384;[20.8-23.2];[950-1000];[400-600];[45-55]
2017-09-12T10:13:29.153146;[20.8-23.2];[600-900];[400-600];[45-55]
2017-09-12T10:15:29.295904;[20.8-23.2];[900-950];[400-600];[45-55]
2017-09-12T10:17:29.439335;[20.8-23.2];[600-900];[0-400];[45-55]
2017-09-12T10:19:29.584574;[20.8-23.2];[600-900];[0-400];[45-55]
2017-09-12T10:21:29.722209;[20.8-23.2];[500-550];[0-400];[45-55]
2017-09-12T10:23:29.862760;[20.8-23.2];[400-500];[0-400];[45-55]
2017-09-12T10:25:30.002854;[20.8-23.2];[400-500];[0-400];[45-55]
2017-09-12T10:27:30.142010;[20.8-23.2];[550-600];[0-400];[45-55]
2017-09-12T10:29:30.283022;[20.8-23.2];[600-900];[0-400];[45-55]
2017-09-12T10:31:30.424554;[20.8-23.2];[600-900];[0-400];[45-55]
2017-09-12T10:33:30.551565;[20.8-23.2];[500-550];[0-400];[45-55]
2017-09-12T10:35:30.663146;[20.8-23.2];[500-550];[0-400];[45-55]
2017-09-12T10:37:30.801120;[20.8-23.2];[550-600];[0-400];[45-55]
2017-09-12T10:39:30.956334;[20.8-23.2];[600-900];[0-400];[45-55]
2017-09-12T10:41:31.092812;[20.8-23.2];[600-900];[0-400];[45-55]
2017-09-12T10:43:31.235014;[20.8-23.2];[600-900];[0-400];[45-55]
2017-09-12T10:45:31.366780;[20.8-23.2];[600-900];[0-400];[45-55]
2017-09-12T10:47:31.498084;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-12T10:49:31.626097;[20.8-23.2];[550-600];[0-400];[45-55]
2017-09-12T10:51:31.762928;[20.8-23.2];[500-550];[0-400];[42-45]
2017-09-12T10:53:31.873670;[20.8-23.2];[500-550];[0-400];[45-55]
2017-09-12T10:55:32.002942;[20.8-23.2];[500-550];[0-400];[42-45]
2017-09-12T10:57:32.137485;[20.8-23.2];[400-500];[0-400];[42-45]
2017-09-12T10:59:32.247399;[20.8-23.2];[400-500];[0-400];[42-45]
2017-09-12T11:01:32.396648;[20.8-23.2];[400-500];[0-400];[42-45]
2017-09-12T11:03:32.532782;[20.8-23.2];[550-600];[0-400];[42-45]
2017-09-12T11:05:32.657466;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-12T11:07:32.803585;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-12T11:09:32.942012;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:11:33.072987;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:13:33.194852;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:15:33.328645;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:17:33.437778;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:19:33.582397;[20.8-23.2];[900-950];[400-600];[42-45]
2017-09-12T11:21:33.712826;[20.8-23.2];[600-900];[400-600];[42-45]
2017-09-12T11:23:33.824989;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-12T11:25:33.970093;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-12T11:27:34.100743;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-12T11:29:34.253379;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-12T11:31:34.350167;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:33:34.494050;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:35:34.622412;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:37:34.783025;[20.8-23.2];[900-950];[400-600];[42-45]
2017-09-12T11:39:34.330294;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:41:34.728320;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:43:35.080567;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:45:35.216654;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-12T11:47:35.356397;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:49:35.493761;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:51:35.626115;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:53:35.764587;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:55:35.866845;[20.8-23.2];[600-900];[400-600];[42-45]
2017-09-12T11:57:36.001080;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T11:59:36.123847;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T12:01:36.238596;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-12T12:03:36.375147;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T12:05:36.497000;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T12:07:36.632831;[20.8-23.2];[900-950];[400-600];[42-45]
2017-09-12T12:09:36.768927;[20.8-23.2];[900-950];[400-600];[42-45]
2017-09-12T12:11:36.900701;[20.8-23.2];[900-950];[0-400];[42-45]
2017-09-12T12:13:37.040301;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T12:15:37.180463;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T12:17:37.312869;[20.8-23.2];[900-950];[400-600];[42-45]
2017-09-12T12:19:37.417418;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-12T12:21:37.546266;[20.8-23.2];[550-600];[0-400];[42-45]
2017-09-12T12:23:37.673243;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T12:25:37.782939;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T12:27:37.917886;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T12:29:38.053252;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T12:31:38.179648;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T12:33:38.284798;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T12:35:38.419793;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T12:37:38.531540;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T12:39:38.658182;[20.8-23.2];[900-950];[0-400];[37-42]
2017-09-12T12:41:38.790279;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T12:43:38.897779;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T12:45:39.037584;[20.8-23.2];[900-950];[400-600];[37-42]
2017-09-12T12:47:39.165681;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T12:49:39.276506;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T12:51:39.408662;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T12:53:39.565025;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T12:55:39.697845;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T12:57:39.831557;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T12:59:39.956530;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T13:01:40.082312;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T13:03:40.218187;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T13:05:40.350187;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T13:07:40.461749;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T13:09:40.587146;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-12T13:11:40.713430;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T13:13:40.838526;[20.8-23.2];[550-600];[0-400];[37-42]
2017-09-12T13:15:40.964790;[20.8-23.2];[500-550];[0-400];[37-42]
2017-09-12T13:17:41.091868;[20.8-23.2];[550-600];[0-400];[37-42]
2017-09-12T13:19:41.225407;[20.8-23.2];[500-550];[0-400];[37-42]
2017-09-12T13:21:41.340765;[20.8-23.2];[400-500];[0-400];[37-42]
2017-09-12T13:23:41.485844;[20.8-23.2];[400-500];[0-400];[37-42]
2017-09-12T13:25:41.636512;[20.8-23.2];[500-550];[0-400];[37-42]
2017-09-12T13:27:41.763025;[20.8-23.2];[550-600];[0-400];[37-42]
2017-09-12T13:29:41.890744;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T13:31:42.020861;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T13:33:42.148820;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T13:35:42.287592;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T13:37:42.423766;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T13:39:42.550551;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-12T13:41:42.698461;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T13:43:42.831505;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T13:45:42.950819;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T13:47:43.082415;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T13:49:43.202503;[20.8-23.2];[950-1000];[400-600];[42-45]
2017-09-12T13:51:43.322988;[20.8-23.2];[600-900];[400-600];[42-45]
2017-09-12T13:53:43.481012;[20.8-23.2];[600-900];[400-600];[42-45]
2017-09-12T13:55:43.567129;[20.8-23.2];[600-900];[400-600];[42-45]
2017-09-12T13:57:43.709214;[20.8-23.2];[600-900];[400-600];[42-45]
2017-09-12T13:59:43.829323;[20.8-23.2];[600-900];[400-600];[42-45]
2017-09-12T14:01:43.937669;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:03:44.074426;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:05:44.210460;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:07:44.342543;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:09:44.446348;[20.8-23.2];[600-900];[0-400];[42-45]
2017-09-12T14:11:44.236351;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:13:44.639530;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:15:44.837109;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:17:44.951722;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:19:45.038680;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T14:21:45.180829;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:23:45.359736;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:25:45.475757;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T14:27:45.616889;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:29:45.758529;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:31:45.891669;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:33:46.033575;[20.8-23.2];[900-950];[400-600];[37-42]
2017-09-12T14:35:46.177376;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T14:37:46.303444;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T14:39:46.423284;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T14:41:46.563360;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T14:43:46.684238;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T14:45:46.819426;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T14:47:46.957844;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T14:49:47.067806;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T14:51:47.211302;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T14:53:47.353689;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T14:55:47.481183;[20.8-23.2];[950-1000];[0-400];[37-42]
2017-09-12T14:57:47.610984;[20.8-23.2];[950-1000];[400-600];[37-42]
2017-09-12T14:59:47.738342;[20.8-23.2];[600-900];[400-600];[37-42]
2017-09-12T15:01:47.869896;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T15:03:47.969785;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T15:05:48.103200;[20.8-23.2];[550-600];[0-400];[37-42]
2017-09-12T15:07:48.210354;[20.8-23.2];[500-550];[0-400];[37-42]
2017-09-12T15:09:48.352810;[20.8-23.2];[600-900];[0-400];[37-42]
2017-09-12T15:11:48.486408;[20.8-23.2];[400-500];[0-400];[37-42]
