date;temperature;luminosity;co2;humidity
2018-06-10T13:35:48.754974;[24.5-26];[500-550];[0-400];[45-55]
2018-06-10T13:37:48.788939;[24.5-26];[400-500];[0-400];[45-55]
2018-06-10T13:39:48.816855;[24.5-26];[400-500];[0-400];[45-55]
2018-06-10T13:41:48.845845;[24.5-26];[400-500];[0-400];[45-55]
2018-06-10T13:43:48.874508;[24.5-26];[550-600];[0-400];[45-55]
2018-06-10T13:45:48.903330;[24.5-26];[600-900];[0-400];[45-55]
2018-06-10T13:47:48.938073;[24.5-26];[600-900];[0-400];[45-55]
2018-06-10T13:49:48.969948;[24.5-26];[900-950];[0-400];[45-55]
2018-06-10T13:51:49.001759;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-10T13:53:49.032786;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-10T13:55:49.062123;[24.5-26];[600-900];[0-400];[45-55]
2018-06-10T13:57:49.095207;[24.5-26];[600-900];[0-400];[45-55]
2018-06-10T13:59:49.128086;[24.5-26];[600-900];[0-400];[45-55]
2018-06-10T14:01:49.160444;[24.5-26];[600-900];[0-400];[45-55]
2018-06-10T14:03:49.189928;[24.5-26];[600-900];[0-400];[45-55]
2018-06-10T14:05:49.219737;[24.5-26];[600-900];[0-400];[45-55]
2018-06-10T14:07:49.250084;[24.5-26];[600-900];[0-400];[45-55]
2018-06-10T14:09:49.278753;[26-27];[600-900];[0-400];[45-55]
2018-06-10T14:11:49.307167;[26-27];[400-500];[0-400];[45-55]
2018-06-10T14:13:49.353829;[26-27];[200-400];[0-400];[45-55]
2018-06-10T14:15:49.368383;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T14:17:49.397656;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:19:49.429798;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:21:49.458735;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T14:23:49.489759;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T14:25:49.517122;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T14:27:49.543218;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T14:29:49.573280;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T14:31:49.604676;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T14:33:49.633161;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:35:49.662155;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:37:49.689649;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:39:49.716564;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:41:49.750895;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:43:49.775583;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:45:49.807816;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:47:49.836953;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:49:49.869405;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:51:49.898167;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:53:49.927325;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:55:49.959816;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:57:49.016506;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T14:59:49.104095;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:01:49.289148;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:03:49.297399;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:05:49.386719;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:07:49.486537;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:09:49.570354;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:11:49.666145;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:13:49.767959;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:15:49.867767;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:17:49.958288;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:19:50.057444;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:21:50.146372;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:23:50.242374;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:25:50.334094;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:27:50.427491;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:29:50.488297;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:31:50.553139;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:33:50.541671;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:35:50.575680;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:37:50.607712;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:39:50.638603;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:41:50.692845;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:43:50.711563;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:45:50.741168;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:47:50.770423;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:49:50.839552;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:51:50.840231;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:53:50.868252;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:55:50.894438;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:57:50.928051;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T15:59:50.958950;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T16:01:50.985781;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T16:03:51.012512;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T16:05:51.039904;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T16:07:51.071875;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T16:09:51.107396;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T16:11:51.146675;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T16:13:51.176346;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T16:15:51.209946;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T16:17:51.245032;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T16:19:51.273726;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T16:21:51.303186;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T16:23:51.333795;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T16:25:51.361335;[24.5-26];[<200];[0-400];[55-58]
2018-06-10T16:27:51.391952;[24.5-26];[200-400];[0-400];[55-58]
2018-06-10T16:29:51.424155;[24.5-26];[200-400];[0-400];[55-58]
2018-06-10T16:31:51.531075;[24.5-26];[200-400];[0-400];[55-58]
2018-06-10T16:33:51.485766;[24.5-26];[600-900];[0-400];[45-55]
2018-06-10T16:35:51.511843;[24.5-26];[950-1000];[0-400];[55-58]
2018-06-10T16:37:51.546730;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-10T16:39:51.582536;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-10T16:41:51.611827;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-10T16:43:51.633992;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-10T16:45:51.671373;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-10T16:47:51.701622;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-10T16:49:51.731560;[24.5-26];[900-950];[0-400];[45-55]
2018-06-10T16:51:51.765053;[24.5-26];[950-1000];[0-400];[45-55]
2018-06-10T16:53:51.795153;[24.5-26];[550-600];[0-400];[45-55]
2018-06-10T16:55:51.826027;[24.5-26];[400-500];[0-400];[45-55]
2018-06-10T16:57:51.854017;[24.5-26];[400-500];[0-400];[45-55]
2018-06-10T16:59:51.882797;[26-27];[400-500];[0-400];[45-55]
2018-06-10T17:01:51.910224;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T17:03:51.938499;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T17:05:51.969074;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T17:07:52.000991;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T17:09:52.032387;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T17:11:52.062750;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T17:13:52.093312;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T17:15:52.126268;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T17:17:52.160259;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T17:19:52.194868;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T17:21:52.226181;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T17:23:52.254164;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T17:25:52.284921;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T17:27:52.320403;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T17:29:52.355741;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T17:31:52.460678;[24.5-26];[<200];[0-400];[45-55]
2018-06-10T17:33:52.416447;[24.5-26];[<200];[0-400];[55-58]
2018-06-10T17:35:52.448688;[24.5-26];[<200];[0-400];[55-58]
2018-06-10T17:37:52.480235;[24.5-26];[200-400];[0-400];[55-58]
2018-06-10T17:39:52.514000;[24.5-26];[200-400];[0-400];[45-55]
2018-06-10T17:41:52.541992;[24.5-26];[200-400];[0-400];[55-58]
2018-06-10T17:43:52.572363;[24.5-26];[200-400];[0-400];[55-58]
2018-06-10T17:45:52.604879;[24.5-26];[400-500];[0-400];[45-55]
2018-06-10T17:47:52.635831;[24.5-26];[550-600];[0-400];[55-58]
2018-06-10T17:49:52.664446;[24.5-26];[600-900];[0-400];[55-58]
2018-06-10T17:51:52.696929;[24.5-26];[500-550];[0-400];[55-58]
2018-06-10T17:53:52.726848;[24.5-26];[400-500];[0-400];[55-58]
2018-06-10T17:55:52.754877;[24.5-26];[600-900];[0-400];[55-58]
2018-06-10T17:57:52.781952;[24.5-26];[600-900];[0-400];[55-58]
2018-06-10T17:59:52.810630;[24.5-26];[900-950];[0-400];[55-58]
2018-06-11T09:00:06.573068;[20.8-23.2];[400-500];[0-400];[55-58]
2018-06-11T09:02:06.602595;[20.8-23.2];[500-550];[0-400];[55-58]
2018-06-11T09:04:06.634490;[20.8-23.2];[500-550];[0-400];[55-58]
2018-06-11T09:06:06.664287;[20.8-23.2];[500-550];[0-400];[55-58]
2018-06-11T09:08:06.693188;[23.2-24.5];[500-550];[0-400];[55-58]
2018-06-11T09:10:06.778763;[20.8-23.2];[500-550];[0-400];[55-58]
2018-06-11T09:12:06.810387;[20.8-23.2];[500-550];[0-400];[55-58]
2018-06-11T09:14:06.844454;[20.8-23.2];[400-500];[0-400];[55-58]
2018-06-11T09:16:06.874388;[20.8-23.2];[400-500];[0-400];[55-58]
2018-06-11T09:18:06.904909;[20.8-23.2];[400-500];[0-400];[55-58]
2018-06-11T09:20:06.935071;[20.8-23.2];[500-550];[0-400];[55-58]
2018-06-11T09:22:06.994546;[20.8-23.2];[550-600];[0-400];[55-58]
2018-06-11T09:24:06.993936;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T09:26:07.024134;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T09:28:07.055250;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T09:30:07.090599;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T09:32:07.117557;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T09:34:07.147830;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T09:36:07.178501;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T09:38:07.204813;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T09:40:07.234790;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T09:42:07.263354;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T09:44:07.302818;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T09:46:07.333349;[23.2-24.5];[600-900];[0-400];[55-58]
2018-06-11T09:48:07.351268;[23.2-24.5];[600-900];[0-400];[55-58]
2018-06-11T09:50:07.394207;[23.2-24.5];[600-900];[0-400];[55-58]
2018-06-11T09:52:07.419710;[23.2-24.5];[600-900];[0-400];[55-58]
2018-06-11T09:54:07.442659;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T09:56:07.482194;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T09:58:07.499324;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T10:00:07.526770;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T10:02:07.557603;[20.8-23.2];[600-900];[0-400];[55-58]
2018-06-11T10:04:07.610869;[20.8-23.2];[900-950];[0-400];[55-58]
2018-06-11T10:06:07.618471;[20.8-23.2];[950-1000];[0-400];[55-58]
2018-06-11T10:08:07.675034;[23.2-24.5];[950-1000];[0-400];[55-58]
2018-06-11T10:10:07.677471;[23.2-24.5];[950-1000];[0-400];[55-58]
2018-06-11T10:12:07.765854;[23.2-24.5];[950-1000];[0-400];[55-58]
2018-06-11T10:14:07.745034;[20.8-23.2];[950-1000];[0-400];[55-58]
2018-06-11T10:16:07.775431;[20.8-23.2];[950-1000];[0-400];[55-58]
2018-06-11T10:18:07.840115;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T10:20:07.836517;[23.2-24.5];[950-1000];[0-400];[55-58]
2018-06-11T10:22:07.855715;[20.8-23.2];[950-1000];[0-400];[55-58]
2018-06-11T10:24:07.886772;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T10:26:07.925953;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T10:28:07.951923;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T10:30:07.983255;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T10:32:08.022311;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T10:34:08.053558;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T10:36:08.080745;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T10:38:08.103221;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T10:40:08.136960;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T10:42:08.176192;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T10:44:08.207384;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T10:46:08.236606;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T10:48:08.265156;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T10:50:08.294486;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T10:52:08.328181;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T10:54:08.359445;[23.2-24.5];[550-600];[0-400];[45-55]
2018-06-11T10:56:08.412786;[23.2-24.5];[550-600];[0-400];[45-55]
2018-06-11T10:58:08.443260;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T11:00:08.475156;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T11:02:08.507398;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T11:04:08.542969;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T11:06:08.570968;[23.2-24.5];[500-550];[0-400];[45-55]
2018-06-11T11:08:08.607713;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T11:10:08.630497;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T11:12:08.660699;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T11:14:08.688829;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T11:16:08.716214;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T11:18:08.746170;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T11:20:08.776680;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T11:22:08.806377;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T11:24:08.839949;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T11:26:08.869928;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T11:28:08.900824;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T11:30:08.930166;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T11:32:08.959172;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T11:34:08.990045;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T11:36:09.020361;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T11:38:09.048235;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T11:40:09.076706;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T11:42:09.104614;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T11:44:09.137155;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T11:46:09.159617;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T11:48:09.227278;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T11:50:09.218641;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T11:52:09.251783;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T11:54:09.284546;[23.2-24.5];[550-600];[0-400];[45-55]
2018-06-11T11:56:09.314172;[23.2-24.5];[500-550];[0-400];[45-55]
2018-06-11T11:58:09.352995;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:00:09.392942;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:02:09.406688;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:04:09.446685;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:06:09.471133;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:08:09.497346;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:10:09.527735;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:12:09.576012;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:14:09.089145;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:16:09.179123;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:18:09.351687;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T12:20:09.436278;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T12:22:09.548197;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T12:24:09.637999;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T12:26:09.737842;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T12:28:09.824402;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T12:30:09.886977;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:32:09.872787;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T12:34:09.911180;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T12:36:09.938757;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T12:38:09.976555;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T12:40:10.007702;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T12:42:10.036854;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T12:44:10.074026;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T12:46:10.101186;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T12:48:10.139294;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T12:50:10.170356;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:52:10.200816;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:54:10.228268;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:56:10.251278;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T12:58:10.286576;[23.2-24.5];[500-550];[0-400];[45-55]
2018-06-11T13:00:10.326048;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:02:10.355804;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:04:10.383068;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:06:10.412741;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:08:10.451790;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:10:10.482794;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:12:10.510944;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:14:10.533801;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:16:10.618481;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:18:10.646615;[23.2-24.5];[<200];[0-400];[45-55]
2018-06-11T13:20:10.678138;[23.2-24.5];[<200];[0-400];[45-55]
2018-06-11T13:22:10.733073;[23.2-24.5];[<200];[0-400];[45-55]
2018-06-11T13:24:10.743325;[23.2-24.5];[<200];[0-400];[45-55]
2018-06-11T13:26:10.762675;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:28:10.825131;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:30:10.821206;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:32:10.847626;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:34:10.877982;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:36:10.907028;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:38:10.935327;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:40:10.966675;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T13:42:11.004980;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T13:44:11.034463;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T13:46:11.065912;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T13:48:11.086708;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T13:50:11.125627;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T13:52:11.153617;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T13:54:11.187512;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T13:56:11.218672;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T13:58:11.251194;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:00:11.271397;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:02:11.301969;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:04:11.336832;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:06:11.364794;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:08:11.403449;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:10:11.414272;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:12:11.445800;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:14:11.474904;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:16:11.512719;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:18:11.548570;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:20:11.573867;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:22:11.599063;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:24:11.633416;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:26:11.672039;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:28:11.700250;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:30:11.727755;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:32:11.758295;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:34:11.784444;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:36:11.815141;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T14:38:11.854077;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T14:40:11.884407;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T14:42:11.918334;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T14:44:11.989581;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T14:46:11.978455;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T14:48:12.005269;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T14:50:12.036889;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T14:52:12.071341;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T14:54:12.093084;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T14:56:12.120023;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T14:58:12.139313;[23.2-24.5];[500-550];[0-400];[45-55]
2018-06-11T15:00:12.169456;[23.2-24.5];[500-550];[0-400];[45-55]
2018-06-11T15:02:12.202290;[23.2-24.5];[500-550];[0-400];[45-55]
2018-06-11T15:04:12.248560;[23.2-24.5];[550-600];[0-400];[45-55]
2018-06-11T15:06:12.264867;[23.2-24.5];[500-550];[0-400];[45-55]
2018-06-11T15:08:12.298590;[23.2-24.5];[550-600];[0-400];[45-55]
2018-06-11T15:10:12.330192;[23.2-24.5];[500-550];[0-400];[45-55]
2018-06-11T15:12:12.357294;[23.2-24.5];[550-600];[0-400];[45-55]
2018-06-11T15:14:12.385354;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:16:12.419440;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:18:12.439697;[23.2-24.5];[950-1000];[0-400];[45-55]
2018-06-11T15:20:12.476117;[23.2-24.5];[900-950];[0-400];[45-55]
2018-06-11T15:22:12.504564;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:24:12.566332;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:26:12.572702;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:28:12.594844;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:30:12.623320;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:32:12.655886;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:34:12.690108;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:36:12.730857;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:38:12.756103;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:40:12.782230;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:42:12.825152;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:44:12.857486;[23.2-24.5];[600-900];[0-400];[45-55]
2018-06-11T15:46:12.889491;[23.2-24.5];[500-550];[0-400];[45-55]
2018-06-11T15:48:12.922263;[23.2-24.5];[400-500];[0-400];[45-55]
2018-06-11T15:50:12.947019;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T15:52:12.977290;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T15:54:13.006426;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T15:56:13.036859;[23.2-24.5];[<200];[0-400];[45-55]
2018-06-11T15:58:13.067912;[23.2-24.5];[<200];[0-400];[45-55]
2018-06-11T16:00:13.097161;[23.2-24.5];[<200];[0-400];[45-55]
2018-06-11T16:02:13.126683;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T16:04:13.156766;[23.2-24.5];[200-400];[0-400];[45-55]
2018-06-11T16:06:13.186392;[23.2-24.5];[550-600];[0-400];[45-55]
2018-06-11T16:08:13.217573;[23.2-24.5];[600-900];[0-400];[45-55]
